2024-06-16 18:53:33.319 WARN Main : WARN
2024-06-16 18:53:33.332 ERROR Main : ERROR
2024-06-16 18:53:33.333 FATAL Main : FATAL
2024-06-16 18:53:33.342 WARN Main : waiting for link to connect
2024-06-16 18:53:33.340 INFO osc.OscSynced : creating synced value for /linkConnected
2024-06-16 18:53:33.341 INFO osc.OscSynced : creating synced value for /bpm
2024-06-16 18:53:33.341 INFO osc.OscSynced : creating synced value for /peers
2024-06-16 18:53:33.434 INFO Link : connecting to ableton link...
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/0
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/1
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/2
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/3
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/4
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/5
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/7
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/6
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/8
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/9
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/10
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/11
2024-06-16 18:53:33.864 INFO osc.OscSynced : creating synced value for /sprite_FX/label/12
2024-06-16 18:53:33.868 INFO osc.OscSynced : creating synced value for /sprite_FX/label/13
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/14
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/15
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/17
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/16
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/18
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/20
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/19
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/22
2024-06-16 18:53:33.870 INFO osc.OscSynced : creating synced value for /sprite_FX/label/21
