2024-06-16 18:29:39.277 WARN Main : WARN
2024-06-16 18:29:39.289 ERROR Main : ERROR
2024-06-16 18:29:39.289 FATAL Main : FATAL
2024-06-16 18:29:39.300 WARN Main : waiting for link to connect
2024-06-16 18:29:39.299 INFO osc.OscSynced : creating synced value for /peers
2024-06-16 18:29:39.299 INFO osc.OscSynced : creating synced value for /bpm
2024-06-16 18:29:39.297 INFO osc.OscSynced : creating synced value for /linkConnected
2024-06-16 18:29:39.389 INFO Link : connecting to ableton link...
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/0
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/2
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/1
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/3
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/4
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/6
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/5
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/7
2024-06-16 18:29:39.823 INFO osc.OscSynced : creating synced value for /sprite_FX/label/9
2024-06-16 18:29:39.822 INFO osc.OscSynced : creating synced value for /sprite_FX/label/8
2024-06-16 18:29:39.823 INFO osc.OscSynced : creating synced value for /sprite_FX/label/11
2024-06-16 18:29:39.823 INFO osc.OscSynced : creating synced value for /sprite_FX/label/10
2024-06-16 18:29:39.823 INFO osc.OscSynced : creating synced value for /sprite_FX/label/12
2024-06-16 18:29:39.823 INFO osc.OscSynced : creating synced value for /sprite_FX/label/13
2024-06-16 18:29:39.823 INFO osc.OscSynced : creating synced value for /sprite_FX/label/14
2024-06-16 18:29:39.823 INFO osc.OscSynced : creating synced value for /sprite_FX/label/15
2024-06-16 18:29:39.823 INFO osc.OscSynced : creating synced value for /sprite_FX/label/16
2024-06-16 18:29:39.824 INFO osc.OscSynced : creating synced value for /sprite_FX/label/17
2024-06-16 18:29:39.824 INFO osc.OscSynced : creating synced value for /sprite_FX/label/18
2024-06-16 18:29:39.824 INFO osc.OscSynced : creating synced value for /sprite_FX/label/19
2024-06-16 18:29:39.824 INFO osc.OscSynced : creating synced value for /sprite_FX/label/20
2024-06-16 18:29:39.825 INFO osc.OscSynced : creating synced value for /sprite_FX/label/21
2024-06-16 18:29:39.825 INFO osc.OscSynced : creating synced value for /sprite_FX/label/22
2024-06-16 18:29:39.830 INFO osc.OscSynced : creating synced value for /sprite_FX/label/23
2024-06-16 18:29:39.830 INFO osc.OscSynced : creating synced value for /sprite_FX/label/25
2024-06-16 18:29:39.830 INFO osc.OscSynced : creating synced value for /sprite_FX/label/24
2024-06-16 18:29:39.830 INFO osc.OscSynced : creating synced value for /sprite_FX/label/26
2024-06-16 18:29:39.835 INFO osc.OscSynced : creating synced value for /sprite_FX/label/28
2024-06-16 18:29:39.835 INFO osc.OscSynced : creating synced value for /sprite_FX/label/27
2024-06-16 18:29:39.835 INFO osc.OscSynced : creating synced value for /sprite_FX/label/29
2024-06-16 18:29:39.835 INFO osc.OscSynced : creating synced value for /sprite_FX/label/30
2024-06-16 18:29:39.835 INFO osc.OscSynced : creating synced value for /sprite_FX/label/31
2024-06-16 18:29:39.836 INFO osc.OscSynced : creating synced value for /sprite_FX/label/32
2024-06-16 18:29:39.836 INFO osc.OscSynced : creating synced value for /sprite_FX/label/33
2024-06-16 18:29:39.838 INFO osc.OscSynced : creating synced value for /sprite_FX/label/34
2024-06-16 18:29:39.838 INFO osc.OscSynced : creating synced value for /sprite_FX/label/35
